D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_08_839.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_08_839.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_08_839.jpg, -0.4232616, 1, 0, 30.15836
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_08_946.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_08_946.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_08_946.jpg, -0.1018434, 1, 0, 30.19421
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_062.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_062.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_062.jpg, 0, 1, 0, 30.18941
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_183.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_183.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_183.jpg, 0, 1, 0, 30.19013
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_300.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_300.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_300.jpg, 0, 1, 0, 30.19018
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_420.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_420.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_420.jpg, -0.3576597, 1, 0, 30.16391
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_542.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_542.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_542.jpg, -0.7243947, 1, 0, 30.1183
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_666.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_666.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_666.jpg, -0.3516849, 1, 0, 30.19456
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_783.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_783.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_783.jpg, -0.001544125, 1, 0, 30.18808
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_09_903.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_09_903.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_09_903.jpg, 0, 1, 0, 30.19002
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_018.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_018.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_018.jpg, 0, 1, 0, 30.19056
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_117.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_117.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_117.jpg, 0, 1, 0, 30.18988
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_225.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_225.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_225.jpg, 0, 1, 0, 30.19054
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_341.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_341.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_341.jpg, 0, 1, 0, 30.1903
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_454.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_454.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_454.jpg, 0, 1, 0, 30.19031
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_569.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_569.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_569.jpg, 0, 1, 0, 30.1903
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_689.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_689.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_689.jpg, 0, 1, 0, 30.19028
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_802.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_802.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_802.jpg, 0, 1, 0, 30.19033
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_10_917.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_10_917.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_10_917.jpg, 0, 1, 0, 30.19031
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_032.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_032.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_032.jpg, -0.2134149, 1, 0, 30.17999
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_153.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_153.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_153.jpg, 0, 1, 0, 30.18997
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_272.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_272.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_272.jpg, 0, 1, 0, 30.19087
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_387.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_387.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_387.jpg, 0, 1, 0, 30.19032
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_503.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_503.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_503.jpg, 0, 1, 0, 30.19027
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_628.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_628.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_628.jpg, -0.3762882, 1, 0, 30.16083
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_733.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_733.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_733.jpg, -0.05863109, 1, 0, 30.19088
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_840.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_840.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_840.jpg, 0, 1, 0, 30.19
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_11_952.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_11_952.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_11_952.jpg, 0, 1, 0, 30.18972
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_073.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_073.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_073.jpg, 0, 1, 0, 30.19029
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_194.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_194.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_194.jpg, 0, 1, 0, 30.19038
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_319.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_319.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_319.jpg, -0.05869471, 1, 0, 30.19044
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_438.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_438.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_438.jpg, 0, 1, 0, 30.19013
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_541.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_541.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_541.jpg, 0, 1, 0, 30.19028
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_665.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_665.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_665.jpg, 0, 1, 0, 30.1903
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_785.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_785.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_785.jpg, -0.3586524, 1, 0, 30.16816
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_12_902.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_12_902.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_12_902.jpg, -0.008131206, 1, 0, 30.18808
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_025.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_025.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_025.jpg, 0, 1, 0, 30.19011
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_152.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_152.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_152.jpg, 0, 1, 0, 30.1903
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_277.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_277.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_277.jpg, 0, 1, 0, 30.1903
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_402.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_402.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_402.jpg, -0.1642941, 1, 0, 30.18203
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_524.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_524.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_524.jpg, -0.2082177, 1, 0, 30.18868
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_650.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_650.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_650.jpg, 0, 1, 0, 30.18964
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_776.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_776.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_776.jpg, 0, 1, 0, 30.19026
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_13_900.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_13_900.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_13_900.jpg, 0, 1, 0, 30.19031
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_026.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_026.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_026.jpg, 0, 1, 0, 30.18993
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_129.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_129.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_129.jpg, -0.3092862, 1, 0, 30.17134
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_230.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_230.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_230.jpg, -0.004249506, 1, 0, 30.18991
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_350.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_350.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_350.jpg, 0, 1, 0, 30.19019
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_471.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_471.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_471.jpg, 0, 1, 0, 30.19029
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_589.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_589.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_589.jpg, 0, 1, 0, 30.19031
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_709.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_709.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_709.jpg, -0.0834699, 1, 0, 30.1886
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_828.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_828.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_828.jpg, 0, 1, 0, 30.1904
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_14_951.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_14_951.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_14_951.jpg, 0, 1, 0, 30.19029
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_15_069.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_15_069.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_15_069.jpg, 0, 1, 0, 30.19028
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_15_190.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_15_190.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_15_190.jpg, -0.1671762, 1, 0, 30.18354
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_15_310.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_15_310.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_15_310.jpg, -0.3588924, 1, 0, 30.1686
D:\Projects\Virtual Self Driving Car\data\IMG\center_2024_07_03_19_38_15_426.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\left_2024_07_03_19_38_15_426.jpg, D:\Projects\Virtual Self Driving Car\data\IMG\right_2024_07_03_19_38_15_426.jpg, -0.009063624, 1, 0, 30.18938
